L Option,R Option,Counter,Outcome Class,LGF Winner,RGF Winner
9,1,62,P,R,L
9,1,63,R,R,R
9,1,64,R,R,R
9,1,65,R,R,R
9,1,66,R,R,R
9,1,67,N,L,R
9,1,68,L,L,L
9,1,69,L,L,L
9,1,70,L,L,L
9,1,71,L,L,L
9,1,72,P,R,L
9,1,73,R,R,R
9,1,74,R,R,R
9,1,75,R,R,R
9,1,76,R,R,R
9,1,77,N,L,R
9,1,78,L,L,L
9,1,79,L,L,L
9,1,80,L,L,L
9,1,81,L,L,L
9,1,82,P,R,L
9,1,83,R,R,R
9,1,84,R,R,R
9,1,85,R,R,R
9,1,86,R,R,R
9,1,87,N,L,R
9,1,88,L,L,L
9,1,89,L,L,L
9,1,90,L,L,L
9,1,91,L,L,L
9,1,92,P,R,L
9,1,93,R,R,R
9,1,94,R,R,R
9,1,95,R,R,R
9,1,96,R,R,R
9,1,97,N,L,R
9,1,98,L,L,L
9,1,99,L,L,L
9,1,100,L,L,L
9,2,1,P,R,L
9,2,2,R,R,R
9,2,3,P,R,L
9,2,4,R,R,R
9,2,5,R,R,R
9,2,6,R,R,R
9,2,7,R,R,R
9,2,8,R,R,R
9,2,9,N,L,R
9,2,10,N,L,R
9,2,11,P,R,L
9,2,12,R,R,R
9,2,13,P,R,L
9,2,14,R,R,R
9,2,15,R,R,R
9,2,16,R,R,R
9,2,17,R,R,R
9,2,18,N,L,R
9,2,19,R,R,R
9,2,20,L,L,L
9,2,21,R,R,R
9,2,22,P,R,L
9,2,23,R,R,R
9,2,24,R,R,R
9,2,25,R,R,R
9,2,26,R,R,R
9,2,27,R,R,R
9,2,28,R,R,R
9,2,29,N,L,R
9,2,30,R,R,R
9,2,31,L,L,L
9,2,32,R,R,R
9,2,33,P,R,L
9,2,34,R,R,R
9,2,35,R,R,R
9,2,36,R,R,R
9,2,37,R,R,R
9,2,38,N,L,R
9,2,39,R,R,R
9,2,40,L,L,L
9,2,41,R,R,R
9,2,42,P,R,L
9,2,43,R,R,R
9,2,44,R,R,R
9,2,45,R,R,R
9,2,46,R,R,R
9,2,47,R,R,R
9,2,48,R,R,R
9,2,49,N,L,R
9,2,50,R,R,R
9,2,51,L,L,L
9,2,52,R,R,R
9,2,53,P,R,L
9,2,54,R,R,R
9,2,55,R,R,R
9,2,56,R,R,R
9,2,57,R,R,R
9,2,58,N,L,R
9,2,59,R,R,R
9,2,60,L,L,L
9,2,61,R,R,R
9,2,62,P,R,L
9,2,63,R,R,R
9,2,64,R,R,R
9,2,65,R,R,R
9,2,66,R,R,R
9,2,67,R,R,R
9,2,68,R,R,R
9,2,69,N,L,R
9,2,70,R,R,R
9,2,71,L,L,L
9,2,72,R,R,R
9,2,73,P,R,L
9,2,74,R,R,R
9,2,75,R,R,R
9,2,76,R,R,R
9,2,77,R,R,R
9,2,78,N,L,R
9,2,79,R,R,R
9,2,80,L,L,L
9,2,81,R,R,R
9,2,82,P,R,L
9,2,83,R,R,R
9,2,84,R,R,R
9,2,85,R,R,R
9,2,86,R,R,R
9,2,87,R,R,R
9,2,88,R,R,R
9,2,89,N,L,R
9,2,90,R,R,R
9,2,91,L,L,L
9,2,92,R,R,R
9,2,93,P,R,L
9,2,94,R,R,R
9,2,95,R,R,R
9,2,96,R,R,R
9,2,97,R,R,R
9,2,98,N,L,R
9,2,99,R,R,R
9,2,100,L,L,L
9,3,1,P,R,L
9,3,2,P,R,L
9,3,3,R,R,R
9,3,4,P,R,L
9,3,5,R,R,R
9,3,6,R,R,R
9,3,7,R,R,R
9,3,8,R,R,R
9,3,9,N,L,R
9,3,10,N,L,R
9,3,11,N,L,R
9,3,12,P,R,L
9,3,13,R,R,R
9,3,14,R,R,R
9,3,15,R,R,R
9,3,16,R,R,R
9,3,17,R,R,R
9,3,18,N,L,R
9,3,19,R,R,R
9,3,20,R,R,R
9,3,21,L,L,L
9,3,22,N,L,R
9,3,23,R,R,R
9,3,24,P,R,L
9,3,25,P,R,L
9,3,26,R,R,R
9,3,27,R,R,R
9,3,28,P,R,L
9,3,29,R,R,R
9,3,30,N,L,R
9,3,31,R,R,R
9,3,32,R,R,R
9,3,33,R,R,R
9,3,34,N,L,R
9,3,35,R,R,R
9,3,36,R,R,R
9,3,37,P,R,L
9,3,38,R,R,R
9,3,39,R,R,R
9,3,40,R,R,R
9,3,41,R,R,R
9,3,42,N,L,R
9,3,43,N,L,R
9,3,44,R,R,R
9,3,45,P,R,L
9,3,46,L,L,L
9,3,47,R,R,R
9,3,48,P,R,L
9,3,49,P,R,L
9,3,50,R,R,R
9,3,51,R,R,R
9,3,52,R,R,R
9,3,53,R,R,R
9,3,54,N,L,R
9,3,55,N,L,R
9,3,56,R,R,R
9,3,57,P,R,L
9,3,58,R,R,R
9,3,59,R,R,R
9,3,60,R,R,R
9,3,61,R,R,R
9,3,62,R,R,R
9,3,63,N,L,R
9,3,64,R,R,R
9,3,65,R,R,R
9,3,66,L,L,L
9,3,67,N,L,R
9,3,68,R,R,R
9,3,69,P,R,L
9,3,70,P,R,L
9,3,71,R,R,R
9,3,72,R,R,R
9,3,73,P,R,L
9,3,74,R,R,R
9,3,75,N,L,R
9,3,76,R,R,R
9,3,77,R,R,R
9,3,78,R,R,R
9,3,79,N,L,R
9,3,80,R,R,R
9,3,81,R,R,R
9,3,82,P,R,L
9,3,83,R,R,R
9,3,84,R,R,R
9,3,85,R,R,R
9,3,86,R,R,R
9,3,87,N,L,R
9,3,88,N,L,R
9,3,89,R,R,R
9,3,90,P,R,L
9,3,91,L,L,L
9,3,92,R,R,R
9,3,93,P,R,L
9,3,94,P,R,L
9,3,95,R,R,R
9,3,96,R,R,R
9,3,97,R,R,R
9,3,98,R,R,R
9,3,99,N,L,R
9,3,100,N,L,R
9,4,1,P,R,L
9,4,2,P,R,L
9,4,3,P,R,L
9,4,4,R,R,R
9,4,5,P,R,L
9,4,6,R,R,R
9,4,7,R,R,R
9,4,8,R,R,R
9,4,9,N,L,R
9,4,10,N,L,R
9,4,11,N,L,R
9,4,12,R,R,R
9,4,13,P,R,L
9,4,14,N,L,R
9,4,15,R,R,R
9,4,16,R,R,R
9,4,17,R,R,R
9,4,18,L,L,L
9,4,19,P,R,L
9,4,20,R,R,R
9,4,21,R,R,R
9,4,22,P,R,L
9,4,23,N,L,R
9,4,24,R,R,R
9,4,25,R,R,R
9,4,26,R,R,R
9,4,27,P,R,L
9,4,28,R,R,R
9,4,29,R,R,R
9,4,30,R,R,R
9,4,31,N,L,R
9,4,32,R,R,R
9,4,33,R,R,R
9,4,34,R,R,R
9,4,35,R,R,R
9,4,36,N,L,R
9,4,37,N,L,R
9,4,38,R,R,R
9,4,39,P,R,L
9,4,40,R,R,R
9,4,41,P,R,L
9,4,42,R,R,R
9,4,43,R,R,R
9,4,44,P,R,L
9,4,45,P,R,L
9,4,46,R,R,R
9,4,47,R,R,R
9,4,48,R,R,R
9,4,49,R,R,R
9,4,50,N,L,R
9,4,51,R,R,R
9,4,52,R,R,R
9,4,53,R,R,R
9,4,54,N,L,R
9,4,55,R,R,R
9,4,56,R,R,R
9,4,57,N,L,R
9,4,58,P,R,L
9,4,59,R,R,R
9,4,60,R,R,R
9,4,61,P,R,L
9,4,62,N,L,R
9,4,63,N,L,R
9,4,64,R,R,R
9,4,65,P,R,L
9,4,66,P,R,L
9,4,67,P,R,L
9,4,68,R,R,R
9,4,69,R,R,R
9,4,70,L,L,L
9,4,71,R,R,R
9,4,72,R,R,R
9,4,73,R,R,R
9,4,74,N,L,R
9,4,75,N,L,R
9,4,76,N,L,R
9,4,77,R,R,R
9,4,78,P,R,L
9,4,79,N,L,R
9,4,80,R,R,R
9,4,81,R,R,R
9,4,82,R,R,R
9,4,83,L,L,L
9,4,84,P,R,L
9,4,85,R,R,R
9,4,86,R,R,R
9,4,87,P,R,L
9,4,88,N,L,R
9,4,89,R,R,R
9,4,90,R,R,R
9,4,91,R,R,R
9,4,92,P,R,L
9,4,93,R,R,R
9,4,94,R,R,R
9,4,95,R,R,R
9,4,96,N,L,R
9,4,97,R,R,R
9,4,98,R,R,R
9,4,99,R,R,R
9,4,100,R,R,R
9,5,1,P,R,L
9,5,2,P,R,L
9,5,3,P,R,L
9,5,4,P,R,L
9,5,5,R,R,R
9,5,6,P,R,L
9,5,7,R,R,R
9,5,8,R,R,R
9,5,9,N,L,R
9,5,10,N,L,R
9,5,11,N,L,R
9,5,12,R,R,R
9,5,13,R,R,R
9,5,14,P,R,L
9,5,15,N,L,R
9,5,16,R,R,R
9,5,17,R,R,R
9,5,18,N,L,R
9,5,19,R,R,R
9,5,20,P,R,L
9,5,21,P,R,L
9,5,22,N,L,R
9,5,23,P,R,L
9,5,24,R,R,R
9,5,25,P,R,L
9,5,26,R,R,R
9,5,27,P,R,L
9,5,28,R,R,R
9,5,29,N,L,R
9,5,30,N,L,R
9,5,31,R,R,R
9,5,32,N,L,R
9,5,33,R,R,R
9,5,34,L,L,L
9,5,35,R,R,R
9,5,36,N,L,R
9,5,37,P,R,L
9,5,38,N,L,R
9,5,39,P,R,L
9,5,40,P,R,L
9,5,41,R,R,R
9,5,42,R,R,R
9,5,43,L,L,L
9,5,44,R,R,R
9,5,45,R,R,R
9,5,46,L,L,L
9,5,47,R,R,R
9,5,48,P,R,L
9,5,49,N,L,R
9,5,50,R,R,R
9,5,51,R,R,R
9,5,52,N,L,R
9,5,53,R,R,R
9,5,54,P,R,L
9,5,55,N,L,R
9,5,56,P,R,L
9,5,57,L,L,L
9,5,58,N,L,R
9,5,59,R,R,R
9,5,60,R,R,R
9,5,61,R,R,R
9,5,62,P,R,L
9,5,63,P,R,L
9,5,64,R,R,R
9,5,65,L,L,L
9,5,66,N,L,R
9,5,67,R,R,R
9,5,68,R,R,R
9,5,69,R,R,R
9,5,70,R,R,R
9,5,71,N,L,R
9,5,72,N,L,R
9,5,73,R,R,R
9,5,74,N,L,R
9,5,75,P,R,L
9,5,76,P,R,L
9,5,77,P,R,L
9,5,78,R,R,R
9,5,79,P,R,L
9,5,80,R,R,R
9,5,81,P,R,L
9,5,82,R,R,R
9,5,83,N,L,R
9,5,84,N,L,R
9,5,85,N,L,R
9,5,86,N,L,R
9,5,87,R,R,R
9,5,88,P,R,L
9,5,89,P,R,L
9,5,90,N,L,R
9,5,91,R,R,R
9,5,92,R,R,R
9,5,93,N,L,R
9,5,94,R,R,R
9,5,95,P,R,L
9,5,96,P,R,L
9,5,97,N,L,R
9,5,98,P,R,L
9,5,99,R,R,R
9,5,100,P,R,L
9,6,1,P,R,L
9,6,2,P,R,L
9,6,3,P,R,L
9,6,4,P,R,L
9,6,5,P,R,L
9,6,6,R,R,R
9,6,7,P,R,L
9,6,8,R,R,R
9,6,9,N,L,R
9,6,10,N,L,R
9,6,11,L,L,L
9,6,12,R,R,R
9,6,13,R,R,R
9,6,14,N,L,R
9,6,15,P,R,L
9,6,16,N,L,R
9,6,17,R,R,R
9,6,18,N,L,R
9,6,19,R,R,R
9,6,20,L,L,L
9,6,21,P,R,L
9,6,22,L,L,L
9,6,23,N,L,R
9,6,24,L,L,L
9,6,25,R,R,R
9,6,26,P,R,L
9,6,27,R,R,R
9,6,28,P,R,L
9,6,29,L,L,L
9,6,30,L,L,L
9,6,31,N,L,R
9,6,32,P,R,L
9,6,33,N,L,R
9,6,34,R,R,R
9,6,35,L,L,L
9,6,36,P,R,L
9,6,37,R,R,R
9,6,38,N,L,R
9,6,39,L,L,L
9,6,40,R,R,R
9,6,41,L,L,L
9,6,42,L,L,L
9,6,43,R,R,R
9,6,44,L,L,L
9,6,45,L,L,L
9,6,46,R,R,R
9,6,47,L,L,L
9,6,48,L,L,L
9,6,49,R,R,R
9,6,50,L,L,L
9,6,51,L,L,L
9,6,52,R,R,R
9,6,53,L,L,L
9,6,54,L,L,L
9,6,55,R,R,R
9,6,56,L,L,L
9,6,57,L,L,L
9,6,58,R,R,R
9,6,59,L,L,L
9,6,60,L,L,L
9,6,61,R,R,R
9,6,62,L,L,L
9,6,63,L,L,L
9,6,64,R,R,R
9,6,65,L,L,L
9,6,66,L,L,L
9,6,67,R,R,R
9,6,68,L,L,L
9,6,69,L,L,L
9,6,70,R,R,R
9,6,71,L,L,L
9,6,72,L,L,L
9,6,73,R,R,R
9,6,74,L,L,L
9,6,75,L,L,L
9,6,76,R,R,R
9,6,77,L,L,L
9,6,78,L,L,L
9,6,79,R,R,R
9,6,80,L,L,L
9,6,81,L,L,L
9,6,82,R,R,R
9,6,83,L,L,L
9,6,84,L,L,L
9,6,85,R,R,R
9,6,86,L,L,L
9,6,87,L,L,L
9,6,88,R,R,R
9,6,89,L,L,L
9,6,90,L,L,L
9,6,91,R,R,R
9,6,92,L,L,L
9,6,93,L,L,L
9,6,94,R,R,R
9,6,95,L,L,L
9,6,96,L,L,L
9,6,97,R,R,R
9,6,98,L,L,L
9,6,99,L,L,L
9,6,100,R,R,R
9,7,1,P,R,L
9,7,2,P,R,L
9,7,3,P,R,L
9,7,4,P,R,L
9,7,5,P,R,L
9,7,6,P,R,L
9,7,7,R,R,R
9,7,8,P,R,L
9,7,9,N,L,R
9,7,10,N,L,R
9,7,11,N,L,R
9,7,12,P,R,L
9,7,13,P,R,L
9,7,14,N,L,R
9,7,15,N,L,R
9,7,16,P,R,L
9,7,17,R,R,R
9,7,18,N,L,R
9,7,19,R,R,R
9,7,20,R,R,R
9,7,21,L,L,L
9,7,22,N,L,R
9,7,23,L,L,L
9,7,24,R,R,R
9,7,25,L,L,L
9,7,26,R,R,R
9,7,27,R,R,R
9,7,28,P,R,L
9,7,29,P,R,L
9,7,30,L,L,L
9,7,31,R,R,R
9,7,32,P,R,L
9,7,33,R,R,R
9,7,34,N,L,R
9,7,35,R,R,R
9,7,36,R,R,R
9,7,37,P,R,L
9,7,38,R,R,R
9,7,39,N,L,R
9,7,40,R,R,R
9,7,41,L,L,L
9,7,42,R,R,R
9,7,43,N,L,R
9,7,44,R,R,R
9,7,45,R,R,R
9,7,46,L,L,L
9,7,47,N,L,R
9,7,48,L,L,L
9,7,49,R,R,R
9,7,50,L,L,L
9,7,51,R,R,R
9,7,52,R,R,R
9,7,53,P,R,L
9,7,54,P,R,L
9,7,55,L,L,L
9,7,56,R,R,R
9,7,57,P,R,L
9,7,58,R,R,R
9,7,59,N,L,R
9,7,60,R,R,R
9,7,61,R,R,R
9,7,62,P,R,L
9,7,63,R,R,R
9,7,64,N,L,R
9,7,65,R,R,R
9,7,66,L,L,L
9,7,67,R,R,R
9,7,68,N,L,R
9,7,69,R,R,R
9,7,70,R,R,R
9,7,71,L,L,L
9,7,72,N,L,R
9,7,73,L,L,L
9,7,74,R,R,R
9,7,75,L,L,L
9,7,76,R,R,R
9,7,77,R,R,R
9,7,78,P,R,L
9,7,79,P,R,L
9,7,80,L,L,L
9,7,81,R,R,R
9,7,82,P,R,L
9,7,83,R,R,R
9,7,84,N,L,R
9,7,85,R,R,R
9,7,86,R,R,R
9,7,87,P,R,L
9,7,88,R,R,R
9,7,89,N,L,R
9,7,90,R,R,R
9,7,91,L,L,L
9,7,92,R,R,R
9,7,93,N,L,R
9,7,94,R,R,R
9,7,95,R,R,R
9,7,96,L,L,L
9,7,97,N,L,R
9,7,98,L,L,L
9,7,99,R,R,R
9,7,100,L,L,L
9,8,1,P,R,L
9,8,2,P,R,L
9,8,3,P,R,L
9,8,4,P,R,L
9,8,5,P,R,L
9,8,6,P,R,L
9,8,7,P,R,L
9,8,8,R,R,R
9,8,9,L,L,L
9,8,10,N,L,R
9,8,11,N,L,R
9,8,12,R,R,R
9,8,13,P,R,L
9,8,14,L,L,L
9,8,15,N,L,R
9,8,16,N,L,R
9,8,17,P,R,L
9,8,18,N,L,R
9,8,19,R,R,R
9,8,20,R,R,R
9,8,21,R,R,R
9,8,22,L,L,L
9,8,23,N,L,R
9,8,24,R,R,R
9,8,25,R,R,R
9,8,26,L,L,L
9,8,27,N,L,R
9,8,28,R,R,R
9,8,29,R,R,R
9,8,30,P,R,L
9,8,31,L,L,L
9,8,32,N,L,R
9,8,33,R,R,R
9,8,34,P,R,L
9,8,35,L,L,L
9,8,36,R,R,R
9,8,37,R,R,R
9,8,38,P,R,L
9,8,39,L,L,L
9,8,40,L,L,L
9,8,41,R,R,R
9,8,42,R,R,R
9,8,43,P,R,L
9,8,44,N,L,R
9,8,45,R,R,R
9,8,46,R,R,R
9,8,47,P,R,L
9,8,48,L,L,L
9,8,49,N,L,R
9,8,50,R,R,R
9,8,51,R,R,R
9,8,52,L,L,L
9,8,53,N,L,R
9,8,54,R,R,R
9,8,55,R,R,R
9,8,56,L,L,L
9,8,57,L,L,L
9,8,58,N,L,R
9,8,59,R,R,R
9,8,60,P,R,L
9,8,61,L,L,L
9,8,62,R,R,R
9,8,63,R,R,R
9,8,64,P,R,L
9,8,65,L,L,L
9,8,66,L,L,L
9,8,67,R,R,R
9,8,68,P,R,L
9,8,69,L,L,L
9,8,70,N,L,R
9,8,71,R,R,R
9,8,72,R,R,R
9,8,73,P,R,L
9,8,74,L,L,L
9,8,75,N,L,R
9,8,76,R,R,R
9,8,77,P,R,L
9,8,78,N,L,R
9,8,79,R,R,R
9,8,80,R,R,R
9,8,81,R,R,R
9,8,82,L,L,L
9,8,83,N,L,R
9,8,84,R,R,R
9,8,85,R,R,R
9,8,86,L,L,L
9,8,87,N,L,R
9,8,88,R,R,R
9,8,89,R,R,R
9,8,90,P,R,L
9,8,91,L,L,L
9,8,92,N,L,R
9,8,93,R,R,R
9,8,94,P,R,L
9,8,95,L,L,L
9,8,96,R,R,R
9,8,97,R,R,R
9,8,98,P,R,L
9,8,99,L,L,L
9,8,100,L,L,L
9,9,1,P,R,L
9,9,2,P,R,L
9,9,3,P,R,L
9,9,4,P,R,L
9,9,5,P,R,L
9,9,6,P,R,L
9,9,7,P,R,L
9,9,8,P,R,L
9,9,9,N,L,R
9,9,10,L,L,L
9,9,11,N,L,R
9,9,12,R,R,R
9,9,13,R,R,R
9,9,14,L,L,L
9,9,15,L,L,L
9,9,16,N,L,R
9,9,17,R,R,R
9,9,18,L,L,L
9,9,19,N,L,R
9,9,20,R,R,R
9,9,21,R,R,R
9,9,22,N,L,R
9,9,23,L,L,L
9,9,24,N,L,R
9,9,25,R,R,R
9,9,26,R,R,R
9,9,27,P,R,L
9,9,28,L,L,L
9,9,29,P,R,L
9,9,30,R,R,R
9,9,31,P,R,L
9,9,32,L,L,L
9,9,33,L,L,L
9,9,34,P,R,L
9,9,35,R,R,R
9,9,36,N,L,R
9,9,37,P,R,L
9,9,38,R,R,R
9,9,39,R,R,R
9,9,40,L,L,L
9,9,41,L,L,L
9,9,42,P,R,L
9,9,43,R,R,R
9,9,44,R,R,R
9,9,45,R,R,R
9,9,46,N,L,R
9,9,47,N,L,R
9,9,48,R,R,R
9,9,49,N,L,R
9,9,50,L,L,L
9,9,51,N,L,R
9,9,52,N,L,R
9,9,53,R,R,R
9,9,54,P,R,L
9,9,55,R,R,R
9,9,56,P,R,L
9,9,57,R,R,R
9,9,58,L,L,L
9,9,59,L,L,L
9,9,60,R,R,R
9,9,61,P,R,L
9,9,62,R,R,R
9,9,63,R,R,R
9,9,64,P,R,L
9,9,65,L,L,L
9,9,66,R,R,R
9,9,67,P,R,L
9,9,68,L,L,L
9,9,69,P,R,L
9,9,70,L,L,L
9,9,71,R,R,R
9,9,72,N,L,R
9,9,73,R,R,R
9,9,74,N,L,R
9,9,75,R,R,R
9,9,76,N,L,R
9,9,77,L,L,L
9,9,78,R,R,R
9,9,79,N,L,R
9,9,80,R,R,R
9,9,81,P,R,L
9,9,82,N,L,R
9,9,83,L,L,L
9,9,84,R,R,R
9,9,85,R,R,R
9,9,86,L,L,L
9,9,87,N,L,R
9,9,88,L,L,L
9,9,89,R,R,R
9,9,90,L,L,L
9,9,91,P,R,L
9,9,92,P,R,L
9,9,93,R,R,R
9,9,94,P,R,L
9,9,95,L,L,L
9,9,96,P,R,L
9,9,97,P,R,L
9,9,98,R,R,R
9,9,99,N,L,R
9,9,100,L,L,L
9,10,1,P,R,L
9,10,2,P,R,L
9,10,3,P,R,L
9,10,4,P,R,L
9,10,5,P,R,L
9,10,6,P,R,L
9,10,7,P,R,L
9,10,8,P,R,L
9,10,9,L,L,L
9,10,10,N,L,R
9,10,11,L,L,L
9,10,12,R,R,R
9,10,13,R,R,R
9,10,14,N,L,R
9,10,15,L,L,L
9,10,16,L,L,L
9,10,17,R,R,R
9,10,18,N,L,R
9,10,19,P,R,L
9,10,20,N,L,R
9,10,21,R,R,R
9,10,22,N,L,R
9,10,23,N,L,R
9,10,24,L,L,L
9,10,25,N,L,R
9,10,26,R,R,R
9,10,27,N,L,R
9,10,28,P,R,L
9,10,29,R,R,R
9,10,30,P,R,L
9,10,31,P,R,L
9,10,32,P,R,L
9,10,33,L,L,L
9,10,34,P,R,L
9,10,35,P,R,L
9,10,36,P,R,L
9,10,37,L,L,L
9,10,38,R,R,R
9,10,39,N,L,R
9,10,40,L,L,L
9,10,41,N,L,R
9,10,42,N,L,R
9,10,43,P,R,L
9,10,44,N,L,R
9,10,45,L,L,L
9,10,46,N,L,R
9,10,47,P,R,L
9,10,48,N,L,R
9,10,49,L,L,L
9,10,50,R,R,R
9,10,51,R,R,R
9,10,52,L,L,L
9,10,53,N,L,R
9,10,54,L,L,L
9,10,55,R,R,R
9,10,56,N,L,R
9,10,57,R,R,R
9,10,58,L,L,L
9,10,59,P,R,L
9,10,60,P,R,L
9,10,61,L,L,L
9,10,62,P,R,L
9,10,63,L,L,L
9,10,64,P,R,L
9,10,65,P,R,L
9,10,66,P,R,L
9,10,67,N,L,R
9,10,68,P,R,L
9,10,69,N,L,R
9,10,70,N,L,R
9,10,71,N,L,R
9,10,72,N,L,R
9,10,73,P,R,L
9,10,74,N,L,R
9,10,75,N,L,R
9,10,76,P,R,L
9,10,77,L,L,L
9,10,78,N,L,R
9,10,79,P,R,L
9,10,80,R,R,R
9,10,81,P,R,L
9,10,82,L,L,L
9,10,83,N,L,R
9,10,84,P,R,L
9,10,85,N,L,R
9,10,86,N,L,R
9,10,87,P,R,L
9,10,88,P,R,L
9,10,89,R,R,R
9,10,90,L,L,L
9,10,91,L,L,L
9,10,92,P,R,L
9,10,93,P,R,L
9,10,94,R,R,R
9,10,95,P,R,L
9,10,96,N,L,R
9,10,97,N,L,R
9,10,98,R,R,R
9,10,99,N,L,R
9,10,100,N,L,R
10,1,1,R,R,R
10,1,2,R,R,R
10,1,3,R,R,R
10,1,4,R,R,R
10,1,5,R,R,R
10,1,6,R,R,R
10,1,7,R,R,R
10,1,8,R,R,R
10,1,9,R,R,R
10,1,10,N,L,R
10,1,11,R,R,R
10,1,12,P,R,L
10,1,13,R,R,R
10,1,14,R,R,R
10,1,15,R,R,R
10,1,16,R,R,R
10,1,17,R,R,R
10,1,18,R,R,R
10,1,19,R,R,R
10,1,20,R,R,R
10,1,21,R,R,R
10,1,22,N,L,R
10,1,23,P,R,L
10,1,24,R,R,R
10,1,25,R,R,R
10,1,26,R,R,R
10,1,27,R,R,R
10,1,28,R,R,R
10,1,29,R,R,R
10,1,30,R,R,R
10,1,31,R,R,R
10,1,32,R,R,R
10,1,33,R,R,R
10,1,34,R,R,R
10,1,35,R,R,R
10,1,36,R,R,R
10,1,37,R,R,R
10,1,38,R,R,R
10,1,39,R,R,R
10,1,40,R,R,R
10,1,41,R,R,R
10,1,42,R,R,R
10,1,43,N,L,R
10,1,44,P,R,L
10,1,45,R,R,R
10,1,46,R,R,R
10,1,47,R,R,R
10,1,48,R,R,R
10,1,49,R,R,R
10,1,50,R,R,R
10,1,51,R,R,R
10,1,52,R,R,R
10,1,53,R,R,R
10,1,54,R,R,R
10,1,55,R,R,R
10,1,56,R,R,R
10,1,57,R,R,R
10,1,58,R,R,R
10,1,59,R,R,R
10,1,60,R,R,R
10,1,61,R,R,R
10,1,62,R,R,R
10,1,63,R,R,R
10,1,64,N,L,R
10,1,65,P,R,L
10,1,66,P,R,L
10,1,67,R,R,R
10,1,68,R,R,R
10,1,69,R,R,R
10,1,70,R,R,R
10,1,71,R,R,R
10,1,72,R,R,R
10,1,73,R,R,R
10,1,74,R,R,R
10,1,75,N,L,R
10,1,76,N,L,R
10,1,77,P,R,L
10,1,78,R,R,R
10,1,79,R,R,R
10,1,80,R,R,R
10,1,81,R,R,R
10,1,82,R,R,R
10,1,83,R,R,R
10,1,84,R,R,R
10,1,85,R,R,R
10,1,86,R,R,R
10,1,87,N,L,R
10,1,88,P,R,L
10,1,89,R,R,R
10,1,90,R,R,R
10,1,91,R,R,R
10,1,92,R,R,R
10,1,93,R,R,R
10,1,94,R,R,R
10,1,95,R,R,R
10,1,96,R,R,R
10,1,97,R,R,R
10,1,98,R,R,R
10,1,99,R,R,R
10,1,100,R,R,R
10,2,1,P,R,L
10,2,2,R,R,R
10,2,3,P,R,L
10,2,4,R,R,R
10,2,5,R,R,R
10,2,6,R,R,R
10,2,7,R,R,R
10,2,8,R,R,R
10,2,9,R,R,R
10,2,10,N,L,R
10,2,11,N,L,R
10,2,12,R,R,R
10,2,13,R,R,R
10,2,14,R,R,R
10,2,15,R,R,R
10,2,16,R,R,R
10,2,17,R,R,R
10,2,18,R,R,R
10,2,19,R,R,R
10,2,20,R,R,R
10,2,21,R,R,R
10,2,22,R,R,R
10,2,23,N,L,R
10,2,24,R,R,R
10,2,25,P,R,L
10,2,26,R,R,R
10,2,27,P,R,L
10,2,28,R,R,R
10,2,29,R,R,R
10,2,30,R,R,R
10,2,31,R,R,R
10,2,32,R,R,R
10,2,33,R,R,R
10,2,34,R,R,R
10,2,35,N,L,R
10,2,36,R,R,R
10,2,37,N,L,R
10,2,38,R,R,R
10,2,39,P,R,L
10,2,40,R,R,R
10,2,41,R,R,R
10,2,42,R,R,R
10,2,43,R,R,R
10,2,44,R,R,R
10,2,45,R,R,R
10,2,46,R,R,R
10,2,47,R,R,R
10,2,48,R,R,R
10,2,49,R,R,R
10,2,50,R,R,R
10,2,51,R,R,R
10,2,52,R,R,R
10,2,53,R,R,R
10,2,54,R,R,R
10,2,55,R,R,R
10,2,56,R,R,R
10,2,57,R,R,R
10,2,58,R,R,R
10,2,59,N,L,R
10,2,60,R,R,R
10,2,61,P,R,L
10,2,62,R,R,R
10,2,63,P,R,L
10,2,64,R,R,R
10,2,65,R,R,R
10,2,66,R,R,R
10,2,67,R,R,R
10,2,68,R,R,R
10,2,69,R,R,R
10,2,70,R,R,R
10,2,71,N,L,R
10,2,72,R,R,R
10,2,73,R,R,R
10,2,74,R,R,R
10,2,75,R,R,R
10,2,76,R,R,R
10,2,77,R,R,R
10,2,78,R,R,R
10,2,79,R,R,R
10,2,80,R,R,R
10,2,81,R,R,R
10,2,82,R,R,R
10,2,83,N,L,R
10,2,84,R,R,R
10,2,85,P,R,L
10,2,86,R,R,R
10,2,87,P,R,L
10,2,88,R,R,R
10,2,89,R,R,R
10,2,90,R,R,R
10,2,91,R,R,R
10,2,92,R,R,R
10,2,93,R,R,R
10,2,94,R,R,R
10,2,95,N,L,R
10,2,96,R,R,R
10,2,97,N,L,R
10,2,98,R,R,R
10,2,99,P,R,L
10,2,100,R,R,R
10,3,1,P,R,L
10,3,2,P,R,L
10,3,3,R,R,R
10,3,4,P,R,L
10,3,5,R,R,R
10,3,6,R,R,R
10,3,7,R,R,R
10,3,8,R,R,R
10,3,9,R,R,R
10,3,10,N,L,R
10,3,11,N,L,R
10,3,12,N,L,R
10,3,13,R,R,R
10,3,14,R,R,R
10,3,15,P,R,L
10,3,16,R,R,R
10,3,17,R,R,R
10,3,18,P,R,L
10,3,19,R,R,R
10,3,20,R,R,R
10,3,21,R,R,R
10,3,22,R,R,R
10,3,23,R,R,R
10,3,24,N,L,R
